주차장관리번호	주차장명	주차장구분	주차장유형	소재지지번주소	소재지도로명주소	소재지(시도)	주차구획수	급지구분	부제시행구분	운영요일	평일운영시작시각	평일운영종료시각	토요일운영시작시각	토요일운영종료시각	공휴일운영시작시각	공휴일운영종료시각	요금정보	주차기본시간	주차기본요금	추가단위시간	추가단위요금	1일주차권요금적용시간	1일주차권요금	월정기권요금	결제방법	특기사항	관리기관명	연락처	위도(WGS84좌표)	경도(WGS84좌표)	데이터기준일자	위도	경도	데이터작성일자	주말운영시작시각	주말운영종료시각	토요일운영종료시각\	1일주차권요금적용시간\	1일주차권	관리기관	경도도(WGS84좌표)
115-3-000007	구로리공원 지하	공영	노외	서울특별시 구로구 구로동 139-82	서울특별시 구로구 구로중앙로 13	서울특별시	203	3	요일제	평일+토요일+공휴일	0:00	23:59	0:00	23:59	0:00	23:59	150	5						98000	신용카드 교통카드		서울특별시 구로구 시설관리공단	02-850-0919			2016-05-27	37.490848	126.891578								
115-3-000008	하늘공원 주차장	공영	노외	서울특별시 구로구 가리봉동 1-11	서울특별시 구로구 벚꽃로 370	서울특별시	198	3	요일제	평일+토요일+공휴일	0:00	23:59	0:00	23:59	0:00	23:59	150	5						70000	신용카드 교통카드		서울특별시 구로구 시설관리공단	02-850-0919			2016-05-27	37.487394	126.880518								
115-3-000009	가리봉 마을공동	공영	노외	서울특별시 구로구 가리봉동 118-11		서울특별시	37	5	요일제	평일+토요일+공휴일	0:00	23:59	0:00	23:59	0:00	23:59	50	5						50000	현금		서울특별시 구로구 시설관리공단	02-850-0919			2016-05-27	37.482523	126.889698								
115-3-000010	고척1동 마을공영	공영	노외	서울특별시 구로구 고척1동 52-54	서울특별시 구로구 중앙로8길 16	서울특별시	88	4	요일제	평일+토요일+공휴일	0:00	23:59	0:00	23:59	0:00	23:59	100	5						60000	현금		서울특별시 구로구 시설관리공단	02-850-0919			2016-05-27	37.502261	126.863882								
115-3-000012	개봉1동 마을공동	공영	노외	서울특별시 구로구 개봉1동 105-6	서울특별시 구로구 개봉1동 105-7	서울특별시	111	5	요일제	평일+토요일+공휴일	0:00	23:59	0:00	23:59	0:00	23:59	50	5						50000	현금		서울특별시 구로구 시설관리공단	02-850-0919			2016-05-27	37.505741	126.844893								
115-3-000013	개봉1동 노외	공영	노외	서울특별시 구로구 개봉1동 136	서울특별시 구로구 경인로33길 50	서울특별시	134	4	요일제	평일+토요일+공휴일	0:00	23:59	0:00	23:59	0:00	23:59	100	5						70000	신용카드 교통카드		서울특별시 구로구 시설관리공단	02-850-0919			2016-05-27	37.505741	126.844893								
115-3-000014	개봉1동 노상	공영	노상	서울특별시 구로구 개봉1동 416-175		서울특별시	119	4	요일제	평일+토요일+공휴일	0:00	23:59	0:00	23:59	0:00	23:59	100	5						60000	현금		서울특별시 구로구 시설관리공단	02-850-0919			2016-05-27	37.496886	126.854205								
115-3-000015	오류1동 텃골공영	공영	노외	서울특별시 구로구 오류1동 6-11	서울특별시 구로구 경인로15길 22	서울특별시	84	4	요일제	평일+토요일+공휴일	0:00	23:59	0:00	23:59	0:00	23:59	100	5						60000	현금		서울특별시 구로구 시설관리공단	02-850-0919			2016-05-27	37.495385	126.839295								
115-3-000016	고척근린공원 지하	공영	노외	서울특별시 구로구 고척동 산 9-14	서울특별시 구로구 고척로45길 39	서울특별시	199	3	요일제	평일+토요일+공휴일	0:00	23:59	0:00	23:59	0:00	23:59	150	5						112000	신용카드 교통카드		서울특별시 구로구 시설관리공단	02-850-0919			2016-05-27	37.5058991	126.8356294								
106-1-000001	매화	공영	노상	서울특별시 중랑구 상봉동 85	서울특별시 중랑구 봉우재로 49길9	서울특별시	28	2	요일제	평일+토요일	9:00	19:00	9:00	15:00			유료	5	250	5	250						서울특별시중랑구청	02-438-7208			2015-06-23	37.5944237402	127.092021664								
106-1-000002	주막거리	공영	노상	서울특별시 중랑구 상봉동 127	서울특별시 중랑구 망우로 36길	서울특별시	15	2	요일제	평일+토요일	9:00	19:00	9:00	15:00			유료	5	250	5	250						서울특별시중랑구청	02-438-7208			2015-06-23	37.5935900796	127.078650313								
106-1-000003	맛솜씨	공영	노상	서울특별시 중랑구 망우동 470	서울특별시 중랑구 용마산로 115길	서울특별시	70	2	요일제	평일+토요일	9:00	19:00	9:00	15:00			유료	5	250	5	250						서울특별시중랑구청	02-438-7208			2015-06-23	37.5983484649	127.096524321								
106-1-000004	묵중안	공영	노상	서울특별시 중랑구 중화동 306	서울특별시 중랑구 봉화산로 31	서울특별시	59	2	요일제	평일+토요일	9:00	19:00	9:00	15:00			유료	5	250	5	250						서울특별시중랑구청	02-438-7208			2015-06-23	37.6017138953	127.077925048								
106-1-000005	나들목	공영	노상	서울특별시 중랑구 중화동 312-40	서울특별시 중랑구 중랑역로 71	서울특별시	119	2	요일제	평일+토요일	9:00	19:00	9:00	15:00			유료	5	250	5	250						서울특별시중랑구청	02-438-7208			2015-06-23	37.5997929998	127.077900396								
106-1-000006	동부갯	공영	노상	서울특별시 중랑구 망우동 487-17	서울특별시 중랑구 용마산로 117길	서울특별시	35	2	요일제	평일+토요일	9:00	19:00	9:00	15:00			유료	5	250	5	250						서울특별시중랑구청	02-438-7208			2015-06-23	37.6001846173	127.098782455								
106-1-000007	우림시장	공영	노상	서울특별시 중랑구망우동 464-3	서울특별시 중랑구 망우로62길	서울특별시	53	2	요일제	평일+토요일	9:00	19:00	9:00	15:00			유료	5	250	5	250						서울특별시중랑구청	02-438-7208			2015-06-23	37.5973993766	127.098035939								
106-2-000008	중화1동	공영	노외	서울특별시 중랑구 중화동 29-2	서울특별시 중랑구 동일로136나길14	서울특별시	130	4	요일제	연중무휴	0:00	0:00	0:00	0:00	0:00	0:00	유료	5	100	5	100			50000	현금		서울특별시중랑구청	02-438-7489			2015-06-23	37.6027493119	127.081658681								
106-2-000009	동원시장	공영	노외	서울특별시 중랑구 면목동 74-33	서울특별시 중랑구 상봉로11길	서울특별시	26	4	요일제	연중무휴	0:00	0:00	0:00	0:00	0:00	0:00	유료	5	100	5	100			50000	현금		서울특별시중랑구청	02-2209-0220			2015-06-23	37.5900161494	127.091943773								
106-2-000010	상봉2동	공영	노외	서울특별시 중랑구 상봉동 110-38	서울특별시 중랑구 면목로85길38	서울특별시	83	4	요일제	연중무휴	0:00	0:00	0:00	0:00	0:00	0:00	유료	5	100	5	100			50000	현금		서울특별시중랑구청	070-8832-1299			2015-06-23	37.593049171	127.084324844								
106-2-000011	면목5동	공영	노외	서울특별시 중랑구 면목동 162-22	서울특별시 중랑구 동일로 594	서울특별시	67	4	요일제	연중무휴	0:00	0:00	0:00	0:00	0:00	0:00	유료	5	100	5	100			50000	현금		서울특별시중랑구청	02-432-4174			2015-06-23	37.5831916267	127.080138343								
106-2-000012	중곡초교	공영	노외	서울특별시 중랑구 면목동 380	서울특별시 중랑구 면목로27길	서울특별시	140	4	요일제	연중무휴	0:00	0:00	0:00	0:00	0:00	0:00	유료	5	100	5	100			50000	현금		서울특별시중랑구청	02-432-9775			2015-06-23	37.5747601767	127.082678629								
106-2-000013	은행나무	공영	노외	서울특별시 중랑구 면목동 107-5	서울특별시 중랑구 겸재로54가길4	서울특별시	97	4	요일제	연중무휴	0:00	0:00	0:00	0:00	0:00	0:00	유료	5	100	5	100			50000	현금		서울특별시중랑구청	02-439-2861			2015-06-23	37.5870575753	127.091577826								
106-2-000014	늘봄	공영	노외	서울특별시 중랑구 면목동 22-12	서울특별시 중랑구 겸재로64길9	서울특별시	72	4	요일제	연중무휴	0:00	0:00	0:00	0:00	0:00	0:00	유료	5	100	5	100			50000	현금		서울특별시중랑구청	02-437-1987			2015-06-23	37.5898179798	127.096400078								
106-2-000015	면일초교	공영	노외	서울특별시 중랑구 망우동 440	서울특별시 중랑구 용마산길100길13	서울특별시	80	4	요일제	연중무휴	0:00	0:00	0:00	0:00	0:00	0:00	유료	5	100	5	100			50000	현금		서울특별시중랑구청	02-432-0708			2015-06-23	37.591981498	127.099373988								
106-2-000016	까치공원	공영	노외	서울특별시 중랑구 면목동 570	서울특별시 중랑구 사가정로49길56	서울특별시	90	4	요일제	연중무휴	0:00	0:00	0:00	0:00	0:00	0:00	유료	5	100	5	100			50000	현금		서울특별시중랑구청	02-436-6070			2015-06-23	37.5835075461	127.086967859								
106-2-000017	중랑초교	공영	노외	서울특별시 중랑구 면목동 192-1	서울특별시 중랑구 동일로10길 26	서울특별시	82	4	요일제	연중무휴	0:00	0:00	0:00	0:00	0:00	0:00	유료	5	100	5	100			50000	현금		서울특별시중랑구청	02-496-7604			2015-06-23	37.5891843026	127.075783364								
106-2-000018	용마폭포	공영	노외	서울특별시 중랑구 면목동 산-1	서울특별시 중랑구 용마산로250-12	서울특별시	72	4	요일제	연중무휴	9:00	18:00	9:00	18:00	9:00	18:00	유료	5	100	5	100	540	3000	70000	현금		서울특별시중랑구청	02-491-4831			2015-06-23	37.5733535419	127.089120441								
106-2-000019	봉수대	공영	노외	서울특별시 중랑구 신내동 산123	서울특별시 중랑구 봉화산로 45길	서울특별시	31	3	요일제	평일	8:00	17:00					유료	5	150	5	150	540	3000				서울특별시중랑구청	02-438-8271			2015-06-23	37.6070767802	127.092621627								
106-2-000020	면목2동	공영	노외	서울특별시 중랑구 면목동 146-1	서울특별시 중랑구 겸재로23길27	서울특별시	199	4	요일제	연중무휴	0:00	0:00	0:00	0:00	0:00	0:00	유료	5	100	5	100			50000	현금		서울특별시중랑구청	02-438-7208			2015-06-23	37.5879339365	127.080895225								
106-2-000021	금란	공영	노외	서울특별시 중랑구 망우동 360-1	서울특별시 중랑구 망우로448	서울특별시	208	4	요일제	연중무휴	0:00	0:00	0:00	0:00	0:00	0:00	유료	5	100	5	100			50000	현금		서울특별시중랑구청	02-496-9781			2015-06-23	37.5998686891	127.101590403								
115-3-000001	신도림동 마을공동	공영	노외	서울특별시 구로구 신도림동 271-75		서울특별시	67	4	요일제	평일+토요일+공휴일	0:00	23:59	0:00	23:59	0:00	23:59	100	5						"전일 : 70,000원 주간 : 50,000원 야간 : 20,000원"	현금		서울특별시 구로구 시설관리공단	02-850-0919			2015-08-21	37.512614	126.879428								
115-3-000002	구로2동 마을공동	공영	노외	서울특별시 구로구 구로2동 317-187	서울특별시 구로구 구로동로28길 81	서울특별시	81	4	요일제	평일+토요일+공휴일	0:00	23:59	0:00	23:59	0:00	23:59	100	5						"전일 : 60,000원 주간 : 36,000원 야간 : 24,000원"	신용카드 교통카드		서울특별시 구로구 시설관리공단	02-850-0919			2015-08-21	37.491491	126.8883								
115-3-000003	구로3동 마을공동	공영	노외	서울특별시 구로구 구로3동 797-1	서울특별시 구로구 도림로6길 30	서울특별시	20	5	요일제	평일	8:30	18:30					50	5						"전일 : 50,000원 주간 : 30,000원 야간 : 20,000원"	현금		서울특별시 구로구 시설관리공단	02-850-0919			2015-08-21	37.484981	126.888408								
115-3-000004	신도림역 환승	공영	노외	서울특별시 구로구 구로5동 1-4	서울특별시 구로구 새말로 121-15	서울특별시	66	4	요일제	평일+토요일+공휴일	0:00	23:59	0:00	23:59	0:00	23:59	100	5						"전일 : 70,000원 주간 : 50,000원 야간 : 20,000원"	신용카드 교통카드		서울특별시 구로구 시설관리공단	02-850-0919			2015-08-21	37.507776	126.892163								
115-3-000005	구로아트밸리 지하	공영	노외	서울특별시 구로구 구로5동 102	서울특별시 구로구 가마산로25길 21	서울특별시	245	3	요일제	평일+토요일+공휴일	0:00	23:59	0:00	23:59	0:00	23:59	150	5						"전일 : 112,000원 주간 : 80,000원 야간 : 32,000원"	신용카드 교통카드		서울특별시 구로구 시설관리공단	02-850-0919			2015-08-21	37.497057	126.889559								
115-3-000006	구로5동 마을공동	공영	노외	서울특별시 구로구 구로5동 549-73	서울특별시 구로구 구로5동 549-74	서울특별시	81	4	요일제	평일+토요일+공휴일	0:00	23:59	0:00	23:59	0:00	23:59	100	5						"전일 : 60,000원 주간 : 36,000원 야간 : 24,000원"	현금		서울특별시 구로구 시설관리공단	02-850-0919			2015-08-21	37.500809	126.886021								
115-3-000007	구로리공원 지하	공영	노외	서울특별시 구로구 구로동 139-82	서울특별시 구로구 구로중앙로 13	서울특별시	203	3	요일제	평일+토요일+공휴일	0:00	23:59	0:00	23:59	0:00	23:59	150	5						"전일 : 98,000원 주간 : 70,000원 야간 : 28,000원"	신용카드 교통카드		서울특별시 구로구 시설관리공단	02-850-0919			2015-08-21	37.490848	126.891578								
115-3-000008	하늘공원 주차장	공영	노외	서울특별시 구로구 가리봉동 1-11	서울특별시 구로구 벚꽃로 370	서울특별시	198	3	요일제	평일+토요일+공휴일	0:00	23:59	0:00	23:59	0:00	23:59	150	5						"전일 : 70,000원 주간 : 50,000원 야간 : 20,000원"	신용카드 교통카드		서울특별시 구로구 시설관리공단	02-850-0919			2015-08-21	37.487394	126.880518								
115-3-000009	가리봉 마을공동	공영	노외	서울특별시 구로구 가리봉동 118-11		서울특별시	37	5	요일제	평일+토요일+공휴일	0:00	23:59	0:00	23:59	0:00	23:59	50	5						"전일 : 50,000원 주간 : 30,000원 야간 : 20,000원"	현금		서울특별시 구로구 시설관리공단	02-850-0919			2015-08-21	37.482523	126.889698								
115-3-000010	고척1동 마을공영	공영	노외	서울특별시 구로구 고척1동 52-54	서울특별시 구로구 중앙로8길 16	서울특별시	88	4	요일제	평일+토요일+공휴일	0:00	23:59	0:00	23:59	0:00	23:59	100	5						"전일 : 60,000원 주간 : 36,000원 야간 : 24,000원"	현금		서울특별시 구로구 시설관리공단	02-850-0919			2015-08-21	37.502261	126.863882								
115-3-000011	고척2동 마을공동	공영	노외	서울특별시 구로구 고척2동 156		서울특별시	66	5	요일제	평일+토요일+공휴일	0:00	23:59	0:00	23:59	0:00	23:59	50	5						"전일 : 50,000원 주간 : 30,000원 야간 : 20,000원"	현금		서울특별시 구로구 시설관리공단	02-850-0919			2015-08-21	37.506512	126.858317								
115-3-000012	개봉1동 마을공동	공영	노외	서울특별시 구로구 개봉1동 105-6	서울특별시 구로구 개봉1동 105-7	서울특별시	111	5	요일제	평일+토요일+공휴일	0:00	23:59	0:00	23:59	0:00	23:59	50	5						"전일 : 50,000원 주간 : 30,000원 야간 : 20,000원"	현금		서울특별시 구로구 시설관리공단	02-850-0919			2015-08-21	37.505741	126.844893								
115-3-000013	개봉1동 노외	공영	노외	서울특별시 구로구 개봉1동 136	서울특별시 구로구 경인로33길 50	서울특별시	134	4	요일제	평일+토요일+공휴일	0:00	23:59	0:00	23:59	0:00	23:59	100	5						"전일 : 70,000원 주간 : 50,000원 야간 : 20,000원"	신용카드 교통카드		서울특별시 구로구 시설관리공단	02-850-0919			2015-08-21	37.505741	126.844893								
115-3-000014	개봉1동 노상	공영	노상	서울특별시 구로구 개봉1동 416-175		서울특별시	119	4	요일제	평일+토요일+공휴일	0:00	23:59	0:00	23:59	0:00	23:59	100	5						"전일 : 60,000원 주간 : 36,000원 야간 : 24,000원"	현금		서울특별시 구로구 시설관리공단	02-850-0919			2015-08-21	37.496886	126.854205								
